JobKey,JobTitle,Occupation_Code,Job_Family,IndustryKey,ExperienceKey,AIImpactKey,WorkModeKey,SalaryAnalyticsKey,Job_Status,Description,Career_Path_Example
1185,Sales Director 1185,72-9253,Technology,48,13,44,36,143,Stable,Description for job 1185,Management
1186,HR Specialist 1186,92-2856,Finance,65,10,48,29,101,Emerging,Description for job 1186,Specialist
1187,Software Engineer 1187,93-2973,HR,99,38,35,12,66,Transforming,Description for job 1187,Management
1188,Software Engineer 1188,69-8855,HR,10,9,38,23,164,Declining,Description for job 1188,Senior Role
1189,Customer Service Rep 1189,18-9779,HR,9,37,50,5,146,Transforming,Description for job 1189,Senior Role
1190,Software Engineer 1190,37-8706,Technology,31,3,41,16,128,Transforming,Description for job 1190,Management
1191,Marketing Manager 1191,33-5126,Sales,29,3,44,34,79,Declining,Description for job 1191,Senior Role
1192,Marketing Manager 1192,99-6451,Sales,23,47,45,44,31,Declining,Description for job 1192,Senior Role
1193,Graphic Designer 1193,94-6807,Finance,56,24,48,11,97,Declining,Description for job 1193,Senior Role
1194,Graphic Designer 1194,29-4163,Technology,16,12,27,37,118,Stable,Description for job 1194,Management
1195,Customer Service Rep 1195,38-7183,Finance,24,22,43,31,153,Declining,Description for job 1195,Management
1196,Machine Learning Engineer 1196,48-6217,HR,48,27,46,47,57,Transforming,Description for job 1196,Management
1197,Software Engineer 1197,29-4976,Finance,95,17,3,43,185,Declining,Description for job 1197,Specialist
1198,AI Specialist 1198,52-1016,Finance,86,27,12,13,183,Transforming,Description for job 1198,Management
1199,Data Scientist 1199,45-5766,Marketing,96,47,39,25,132,Stable,Description for job 1199,Specialist
1200,Customer Service Rep 1200,52-8609,Operations,55,33,6,15,143,Stable,Description for job 1200,Management
1201,Sales Director 1201,66-2025,Sales,83,4,23,3,170,Transforming,Description for job 1201,Senior Role
1202,Machine Learning Engineer 1202,66-4716,Marketing,29,38,39,11,161,Declining,Description for job 1202,Specialist
1203,Customer Service Rep 1203,34-7027,Sales,33,37,2,17,53,Stable,Description for job 1203,Specialist
1204,Marketing Manager 1204,90-5032,Technology,80,19,48,19,86,Emerging,Description for job 1204,Management
1205,Marketing Manager 1205,21-5101,Technology,65,4,43,46,110,Transforming,Description for job 1205,Management
1206,Nurse 1206,55-4962,Operations,25,31,22,17,5,Stable,Description for job 1206,Management
1207,Software Engineer 1207,34-3097,Finance,56,46,41,17,132,Transforming,Description for job 1207,Senior Role
1208,Sales Director 1208,19-2741,Technology,33,1,25,17,86,Stable,Description for job 1208,Management
1209,Software Engineer 1209,88-1159,HR,55,30,36,40,197,Stable,Description for job 1209,Management
1210,Data Scientist 1210,97-1917,Finance,23,23,6,18,189,Emerging,Description for job 1210,Senior Role
1211,HR Specialist 1211,49-6799,Technology,48,31,40,39,147,Emerging,Description for job 1211,Senior Role
1212,Financial Analyst 1212,67-9622,HR,63,4,9,10,170,Stable,Description for job 1212,Specialist
1213,Nurse 1213,22-2037,Sales,34,46,41,45,4,Stable,Description for job 1213,Management
1214,AI Specialist 1214,96-8848,Finance,23,14,1,49,82,Stable,Description for job 1214,Senior Role
1215,Software Engineer 1215,54-5940,Operations,71,10,42,3,12,Emerging,Description for job 1215,Management
1216,Sales Director 1216,41-5332,Technology,20,21,45,15,100,Transforming,Description for job 1216,Senior Role
1217,Nurse 1217,12-6184,Finance,79,40,18,43,74,Stable,Description for job 1217,Senior Role
1218,Truck Driver 1218,48-1424,Finance,57,21,28,4,119,Emerging,Description for job 1218,Management
1219,Marketing Manager 1219,56-9357,Finance,38,12,24,18,163,Declining,Description for job 1219,Specialist
1220,Marketing Manager 1220,68-7664,Finance,83,20,32,15,21,Transforming,Description for job 1220,Management
1221,HR Specialist 1221,62-8865,Sales,61,22,5,16,42,Transforming,Description for job 1221,Senior Role
1222,Sales Director 1222,34-1205,Technology,41,39,4,38,121,Declining,Description for job 1222,Specialist
1223,Customer Service Rep 1223,41-9780,Finance,6,25,37,46,103,Transforming,Description for job 1223,Specialist
1224,Data Scientist 1224,92-3445,Finance,76,33,23,16,160,Emerging,Description for job 1224,Management
1225,Graphic Designer 1225,71-9455,Technology,92,22,31,20,195,Declining,Description for job 1225,Senior Role
1226,Machine Learning Engineer 1226,20-8399,Marketing,18,18,45,46,124,Stable,Description for job 1226,Management
1227,Marketing Manager 1227,82-5511,Operations,41,48,27,17,8,Declining,Description for job 1227,Specialist
1228,HR Specialist 1228,88-5873,Technology,5,46,6,14,63,Stable,Description for job 1228,Specialist
1229,Financial Analyst 1229,59-8362,Sales,77,31,20,13,35,Transforming,Description for job 1229,Management
1230,Nurse 1230,80-9587,Finance,18,12,8,41,114,Declining,Description for job 1230,Management
1231,AI Specialist 1231,80-4634,Operations,12,24,15,37,103,Emerging,Description for job 1231,Specialist
1232,Machine Learning Engineer 1232,36-7779,Sales,12,44,48,26,25,Declining,Description for job 1232,Senior Role
1233,Graphic Designer 1233,33-6116,Finance,8,1,42,23,52,Stable,Description for job 1233,Management
1234,Accountant 1234,46-5764,Finance,5,3,50,4,41,Stable,Description for job 1234,Specialist
1235,Data Scientist 1235,98-8710,Finance,88,29,29,23,132,Emerging,Description for job 1235,Specialist
1236,Accountant 1236,61-2140,Sales,76,21,43,14,10,Stable,Description for job 1236,Specialist
1237,Accountant 1237,40-6194,Technology,86,25,43,17,99,Stable,Description for job 1237,Specialist
1238,AI Specialist 1238,76-8117,Marketing,9,9,26,24,186,Transforming,Description for job 1238,Specialist
1239,Truck Driver 1239,68-9506,Finance,29,10,30,5,148,Declining,Description for job 1239,Management
1240,Sales Director 1240,11-5881,HR,74,21,18,37,71,Emerging,Description for job 1240,Specialist
1241,Data Scientist 1241,68-8370,Operations,64,49,36,30,53,Declining,Description for job 1241,Senior Role
1242,AI Specialist 1242,36-8296,Technology,23,14,32,30,45,Transforming,Description for job 1242,Senior Role
1243,Machine Learning Engineer 1243,71-8946,Marketing,80,9,15,23,192,Emerging,Description for job 1243,Specialist
1244,Customer Service Rep 1244,27-7319,HR,12,25,17,4,151,Transforming,Description for job 1244,Senior Role
1245,HR Specialist 1245,46-1066,Technology,85,46,7,6,119,Stable,Description for job 1245,Management
1246,Nurse 1246,31-1066,Sales,9,50,16,12,6,Transforming,Description for job 1246,Management
1247,Software Engineer 1247,28-9482,Marketing,34,43,26,31,57,Emerging,Description for job 1247,Senior Role
1248,Marketing Manager 1248,86-6755,Sales,96,50,17,4,182,Transforming,Description for job 1248,Senior Role
1249,AI Specialist 1249,74-4756,Operations,68,19,32,9,26,Declining,Description for job 1249,Senior Role
1250,HR Specialist 1250,14-9896,Operations,59,30,29,35,24,Emerging,Description for job 1250,Management
1251,Sales Director 1251,30-7833,Technology,88,26,2,23,173,Emerging,Description for job 1251,Specialist
1252,Machine Learning Engineer 1252,94-5412,Sales,58,38,44,37,146,Stable,Description for job 1252,Management
1253,HR Specialist 1253,51-7426,Operations,61,3,12,31,29,Emerging,Description for job 1253,Management
1254,Financial Analyst 1254,64-6819,Sales,91,29,45,49,177,Declining,Description for job 1254,Senior Role
1255,Truck Driver 1255,38-4802,Operations,30,20,21,39,48,Emerging,Description for job 1255,Senior Role
1256,Accountant 1256,68-6071,Operations,34,34,41,13,146,Emerging,Description for job 1256,Specialist
1257,Graphic Designer 1257,48-3095,Technology,49,9,21,26,1,Declining,Description for job 1257,Specialist
1258,Software Engineer 1258,49-5909,Operations,2,16,33,43,170,Declining,Description for job 1258,Management
1259,Nurse 1259,90-4987,Finance,65,39,50,1,182,Emerging,Description for job 1259,Management
1260,Financial Analyst 1260,85-2480,Marketing,46,39,39,28,199,Transforming,Description for job 1260,Senior Role
1261,Graphic Designer 1261,61-8800,Operations,60,13,39,18,110,Emerging,Description for job 1261,Specialist
1262,AI Specialist 1262,90-9248,Sales,100,38,28,9,114,Emerging,Description for job 1262,Specialist
1263,Accountant 1263,96-4999,Operations,68,7,50,30,113,Transforming,Description for job 1263,Management
1264,Customer Service Rep 1264,67-3939,Marketing,27,1,35,31,115,Stable,Description for job 1264,Senior Role
1265,Machine Learning Engineer 1265,18-7994,Marketing,94,17,45,29,49,Emerging,Description for job 1265,Management
1266,Graphic Designer 1266,37-3440,HR,73,5,24,42,68,Stable,Description for job 1266,Senior Role
1267,Financial Analyst 1267,65-4219,Technology,98,41,19,13,69,Stable,Description for job 1267,Specialist
1268,Data Scientist 1268,99-4850,Marketing,21,36,17,39,45,Transforming,Description for job 1268,Management
1269,Software Engineer 1269,39-2011,HR,46,2,10,9,45,Emerging,Description for job 1269,Specialist
1270,Sales Director 1270,73-6652,HR,42,39,26,50,43,Emerging,Description for job 1270,Management
1271,Graphic Designer 1271,96-3429,Sales,43,47,18,20,64,Emerging,Description for job 1271,Senior Role
1272,Nurse 1272,87-7680,HR,100,21,1,28,175,Stable,Description for job 1272,Management
1273,Accountant 1273,86-2960,Technology,23,17,16,15,133,Declining,Description for job 1273,Senior Role
1274,Graphic Designer 1274,31-2139,Technology,2,16,9,23,74,Emerging,Description for job 1274,Senior Role
1275,Software Engineer 1275,67-7590,Operations,95,37,34,1,36,Transforming,Description for job 1275,Senior Role
1276,Marketing Manager 1276,47-6354,Operations,55,22,1,4,51,Transforming,Description for job 1276,Specialist
1277,Marketing Manager 1277,32-6166,Sales,39,7,50,39,68,Stable,Description for job 1277,Senior Role
1278,Accountant 1278,38-2585,Operations,18,16,4,9,51,Transforming,Description for job 1278,Senior Role
1279,Customer Service Rep 1279,14-3085,Technology,9,22,33,5,147,Declining,Description for job 1279,Management
1280,Sales Director 1280,71-4135,Technology,36,33,20,40,26,Transforming,Description for job 1280,Senior Role
1281,Graphic Designer 1281,49-6875,Operations,62,4,47,39,17,Stable,Description for job 1281,Specialist
1282,Truck Driver 1282,91-8387,Operations,80,7,17,36,114,Declining,Description for job 1282,Senior Role
1283,HR Specialist 1283,16-2605,Marketing,84,24,36,22,138,Declining,Description for job 1283,Management
1284,Software Engineer 1284,43-4837,Sales,91,2,48,42,149,Emerging,Description for job 1284,Specialist
1285,Data Scientist 1285,27-7972,Marketing,12,38,33,49,125,Transforming,Description for job 1285,Management
1286,Nurse 1286,66-3776,Operations,4,26,29,39,132,Stable,Description for job 1286,Management
1287,Data Scientist 1287,98-3631,Operations,38,12,10,50,116,Stable,Description for job 1287,Management
1288,Sales Director 1288,61-8506,HR,100,42,46,43,187,Transforming,Description for job 1288,Management
1289,Accountant 1289,96-7230,Technology,68,9,7,28,198,Transforming,Description for job 1289,Management
1290,Machine Learning Engineer 1290,13-5319,Finance,26,30,38,6,29,Stable,Description for job 1290,Specialist
1291,Customer Service Rep 1291,61-8318,Finance,2,25,39,44,172,Stable,Description for job 1291,Senior Role
1292,Software Engineer 1292,70-1361,Operations,4,2,42,46,189,Transforming,Description for job 1292,Management
1293,Financial Analyst 1293,97-5676,Finance,40,25,21,32,200,Emerging,Description for job 1293,Specialist
1294,Financial Analyst 1294,29-4697,Finance,59,12,23,11,171,Declining,Description for job 1294,Specialist
1295,Customer Service Rep 1295,82-9112,Marketing,4,6,20,5,27,Stable,Description for job 1295,Senior Role
1296,Marketing Manager 1296,30-7718,HR,25,21,14,4,14,Transforming,Description for job 1296,Specialist
1297,Accountant 1297,59-3292,Sales,70,7,16,3,148,Emerging,Description for job 1297,Specialist
1298,Accountant 1298,32-5661,Technology,29,20,48,21,37,Transforming,Description for job 1298,Management
1299,Financial Analyst 1299,64-1737,Operations,100,35,34,7,42,Transforming,Description for job 1299,Senior Role
1300,AI Specialist 1300,17-7883,HR,54,31,43,16,195,Stable,Description for job 1300,Management
1301,Marketing Manager 1301,94-7002,Technology,14,20,15,27,139,Declining,Description for job 1301,Specialist
1302,Truck Driver 1302,86-6710,Technology,7,43,49,29,177,Emerging,Description for job 1302,Specialist
1303,Data Scientist 1303,18-7792,Finance,9,27,44,37,29,Stable,Description for job 1303,Senior Role
1304,Machine Learning Engineer 1304,15-8785,Finance,83,45,14,7,90,Stable,Description for job 1304,Management
1305,Nurse 1305,29-2572,HR,97,49,46,19,12,Emerging,Description for job 1305,Management
1306,Graphic Designer 1306,58-3956,Marketing,34,49,38,19,113,Transforming,Description for job 1306,Management
1307,Software Engineer 1307,65-2177,Sales,82,15,35,20,172,Transforming,Description for job 1307,Senior Role
1308,Software Engineer 1308,23-2691,Sales,66,29,49,29,55,Declining,Description for job 1308,Specialist
1309,Sales Director 1309,93-4448,Technology,11,29,32,7,133,Transforming,Description for job 1309,Specialist
1310,Software Engineer 1310,42-9357,Technology,36,23,32,22,11,Transforming,Description for job 1310,Senior Role
1311,Data Scientist 1311,24-4188,Technology,73,11,38,13,85,Declining,Description for job 1311,Management
1312,Machine Learning Engineer 1312,10-2206,Sales,97,23,48,6,193,Stable,Description for job 1312,Senior Role
1313,Sales Director 1313,40-9464,HR,17,1,25,35,89,Stable,Description for job 1313,Management
1314,Truck Driver 1314,87-9934,HR,12,26,34,33,107,Declining,Description for job 1314,Management
1315,Graphic Designer 1315,99-1818,Marketing,38,6,30,47,126,Declining,Description for job 1315,Specialist
1316,Accountant 1316,79-7455,Marketing,6,3,41,7,38,Declining,Description for job 1316,Management
1317,Data Scientist 1317,18-2237,Finance,81,36,21,8,150,Emerging,Description for job 1317,Senior Role
1318,Financial Analyst 1318,68-5426,Operations,87,5,15,26,57,Declining,Description for job 1318,Management
1319,Software Engineer 1319,12-1577,Operations,77,12,9,5,109,Transforming,Description for job 1319,Management
1320,Financial Analyst 1320,47-7472,HR,90,42,22,9,119,Emerging,Description for job 1320,Specialist
1321,Financial Analyst 1321,60-2192,Sales,40,22,35,11,152,Transforming,Description for job 1321,Senior Role
1322,Truck Driver 1322,18-8182,HR,75,23,35,38,78,Transforming,Description for job 1322,Specialist
1323,HR Specialist 1323,13-5462,Sales,19,42,2,37,8,Transforming,Description for job 1323,Specialist
1324,Sales Director 1324,98-7874,Marketing,44,4,35,29,56,Transforming,Description for job 1324,Management
1325,Financial Analyst 1325,89-4156,Finance,42,41,38,8,111,Emerging,Description for job 1325,Specialist
1326,Accountant 1326,56-3140,HR,92,5,14,16,153,Declining,Description for job 1326,Specialist
1327,Marketing Manager 1327,67-3941,Marketing,99,17,34,5,176,Declining,Description for job 1327,Senior Role
1328,Nurse 1328,11-9809,Finance,15,28,42,24,119,Emerging,Description for job 1328,Management
1329,HR Specialist 1329,46-2644,HR,18,32,4,20,131,Emerging,Description for job 1329,Specialist
1330,Marketing Manager 1330,46-9394,Marketing,46,9,19,28,190,Emerging,Description for job 1330,Senior Role
1331,Marketing Manager 1331,39-9709,Operations,66,25,20,44,44,Transforming,Description for job 1331,Management
1332,Software Engineer 1332,53-4887,HR,8,40,50,22,69,Declining,Description for job 1332,Senior Role
1333,Graphic Designer 1333,36-7904,Operations,54,30,7,41,150,Stable,Description for job 1333,Specialist
1334,AI Specialist 1334,45-3598,Operations,36,29,21,37,105,Transforming,Description for job 1334,Management
1335,Truck Driver 1335,76-6095,Sales,68,5,29,11,177,Declining,Description for job 1335,Management
1336,Accountant 1336,60-7076,Technology,13,22,46,23,19,Declining,Description for job 1336,Specialist
1337,Customer Service Rep 1337,28-9179,Operations,42,30,9,7,58,Transforming,Description for job 1337,Senior Role
1338,HR Specialist 1338,52-1718,Sales,87,16,39,15,114,Transforming,Description for job 1338,Senior Role
1339,Accountant 1339,11-4139,Technology,26,7,10,21,195,Emerging,Description for job 1339,Specialist
1340,Machine Learning Engineer 1340,46-6288,Marketing,82,29,43,32,91,Declining,Description for job 1340,Senior Role
1341,Nurse 1341,19-7415,Sales,15,18,21,13,188,Transforming,Description for job 1341,Specialist
1342,Customer Service Rep 1342,46-7685,Technology,29,21,23,11,156,Declining,Description for job 1342,Specialist
1343,Machine Learning Engineer 1343,22-7435,Finance,22,32,20,21,155,Stable,Description for job 1343,Management
1344,AI Specialist 1344,25-5284,Operations,40,1,13,46,71,Emerging,Description for job 1344,Management
1345,Truck Driver 1345,65-3893,Sales,80,28,14,30,193,Emerging,Description for job 1345,Management
1346,Machine Learning Engineer 1346,27-3083,Technology,19,30,35,12,24,Emerging,Description for job 1346,Specialist
1347,Financial Analyst 1347,76-5273,Marketing,12,5,4,35,100,Stable,Description for job 1347,Management
1348,HR Specialist 1348,98-8634,HR,88,4,29,36,7,Declining,Description for job 1348,Senior Role
1349,Machine Learning Engineer 1349,28-6527,Finance,92,40,13,41,165,Transforming,Description for job 1349,Management
1350,Software Engineer 1350,88-1754,Operations,30,21,2,47,57,Transforming,Description for job 1350,Management
1351,Machine Learning Engineer 1351,32-4837,Marketing,49,44,21,45,155,Stable,Description for job 1351,Senior Role
1352,HR Specialist 1352,80-6907,Finance,41,3,7,24,5,Emerging,Description for job 1352,Senior Role
1353,Machine Learning Engineer 1353,28-7486,Marketing,78,46,24,46,113,Declining,Description for job 1353,Management
1354,Financial Analyst 1354,10-4146,Finance,67,40,7,39,98,Transforming,Description for job 1354,Management
1355,HR Specialist 1355,63-9960,Operations,86,26,28,10,76,Emerging,Description for job 1355,Senior Role
1356,AI Specialist 1356,93-9903,Operations,86,38,8,34,42,Stable,Description for job 1356,Senior Role
1357,Machine Learning Engineer 1357,72-4979,Finance,89,23,14,16,87,Stable,Description for job 1357,Management
1358,Truck Driver 1358,47-7456,Marketing,63,12,43,8,185,Emerging,Description for job 1358,Specialist
1359,Graphic Designer 1359,95-7065,Finance,79,44,44,15,47,Declining,Description for job 1359,Specialist
1360,Marketing Manager 1360,51-3214,Finance,51,1,3,48,101,Stable,Description for job 1360,Senior Role
1361,Data Scientist 1361,24-7387,Operations,41,23,5,10,23,Transforming,Description for job 1361,Specialist
1362,Marketing Manager 1362,51-6574,Finance,36,29,28,37,119,Transforming,Description for job 1362,Management
1363,Sales Director 1363,34-5411,HR,54,29,41,14,59,Declining,Description for job 1363,Senior Role
1364,Customer Service Rep 1364,35-8668,Technology,15,16,17,24,53,Emerging,Description for job 1364,Senior Role
1365,Sales Director 1365,10-5392,Operations,4,18,12,33,52,Declining,Description for job 1365,Management
1366,HR Specialist 1366,17-2981,Technology,53,10,35,26,188,Transforming,Description for job 1366,Senior Role
1367,Marketing Manager 1367,77-5740,HR,73,50,31,46,172,Stable,Description for job 1367,Management
1368,Sales Director 1368,24-5607,Marketing,100,42,11,48,137,Stable,Description for job 1368,Management
1369,Marketing Manager 1369,35-2706,HR,27,3,11,31,4,Emerging,Description for job 1369,Senior Role
1370,Accountant 1370,91-7889,Finance,67,2,46,16,200,Emerging,Description for job 1370,Management
1371,Nurse 1371,71-9544,Finance,93,16,8,4,126,Declining,Description for job 1371,Specialist
1372,Marketing Manager 1372,37-6301,Sales,94,19,22,37,55,Emerging,Description for job 1372,Specialist
1373,Sales Director 1373,56-3552,Operations,74,21,16,38,30,Stable,Description for job 1373,Senior Role
1374,HR Specialist 1374,49-3702,HR,64,4,34,16,45,Transforming,Description for job 1374,Management
1375,Customer Service Rep 1375,49-6390,Finance,69,41,45,16,120,Declining,Description for job 1375,Management
1376,Sales Director 1376,55-9761,HR,43,42,34,16,190,Declining,Description for job 1376,Specialist
1377,AI Specialist 1377,61-7708,Sales,11,15,4,18,53,Emerging,Description for job 1377,Specialist
1378,AI Specialist 1378,79-5954,Sales,16,37,46,37,122,Stable,Description for job 1378,Specialist
1379,Sales Director 1379,33-8487,Marketing,20,3,45,13,133,Transforming,Description for job 1379,Senior Role
1380,Sales Director 1380,80-8155,Operations,66,10,10,20,92,Stable,Description for job 1380,Senior Role
1381,Accountant 1381,45-6097,Sales,27,6,7,2,1,Declining,Description for job 1381,Senior Role
1382,HR Specialist 1382,26-9902,Technology,7,44,10,18,145,Stable,Description for job 1382,Management
1383,Financial Analyst 1383,68-6991,HR,38,33,32,9,186,Emerging,Description for job 1383,Specialist
1384,Sales Director 1384,67-9688,Technology,97,10,7,40,84,Emerging,Description for job 1384,Senior Role
1385,Marketing Manager 1385,10-5115,Technology,65,17,5,12,86,Declining,Description for job 1385,Management
1386,Accountant 1386,82-2233,Operations,56,36,39,4,30,Stable,Description for job 1386,Senior Role
1387,Data Scientist 1387,14-1795,Technology,92,9,38,5,28,Emerging,Description for job 1387,Management
1388,Graphic Designer 1388,34-4366,Sales,76,15,48,5,122,Declining,Description for job 1388,Specialist
1389,Software Engineer 1389,31-1598,Marketing,89,5,12,49,70,Transforming,Description for job 1389,Management
1390,Machine Learning Engineer 1390,12-1570,Marketing,26,46,40,19,180,Transforming,Description for job 1390,Specialist
1391,Graphic Designer 1391,41-5009,Finance,13,1,46,17,97,Stable,Description for job 1391,Management
1392,Customer Service Rep 1392,71-1618,HR,24,6,41,33,180,Declining,Description for job 1392,Management
1393,Sales Director 1393,15-3793,Technology,23,26,44,49,115,Emerging,Description for job 1393,Specialist
1394,Accountant 1394,93-5811,Technology,46,49,13,14,95,Emerging,Description for job 1394,Management
1395,Software Engineer 1395,29-2691,Sales,3,22,40,22,190,Declining,Description for job 1395,Specialist
1396,Graphic Designer 1396,91-7400,Finance,69,41,3,42,194,Stable,Description for job 1396,Management
1397,Financial Analyst 1397,87-6685,HR,44,44,5,2,196,Emerging,Description for job 1397,Management
1398,Customer Service Rep 1398,72-2302,HR,42,34,5,45,114,Declining,Description for job 1398,Senior Role
1399,Sales Director 1399,56-5118,Sales,94,18,34,23,69,Emerging,Description for job 1399,Management
1400,Nurse 1400,75-6249,HR,3,27,33,41,183,Emerging,Description for job 1400,Management
1401,Sales Director 1401,68-7597,Operations,76,32,14,21,167,Emerging,Description for job 1401,Senior Role
1402,Graphic Designer 1402,74-2658,Marketing,44,4,11,8,116,Declining,Description for job 1402,Management
1403,AI Specialist 1403,86-3100,Sales,60,12,27,19,90,Transforming,Description for job 1403,Specialist
1404,Nurse 1404,16-3843,Operations,79,9,19,32,68,Stable,Description for job 1404,Specialist
1405,Marketing Manager 1405,40-3843,Sales,100,18,1,41,131,Stable,Description for job 1405,Specialist
1406,Machine Learning Engineer 1406,89-9727,HR,84,43,20,2,111,Transforming,Description for job 1406,Specialist
1407,HR Specialist 1407,20-4606,Operations,4,3,13,12,93,Stable,Description for job 1407,Management
1408,Customer Service Rep 1408,10-7977,Technology,91,35,26,34,177,Stable,Description for job 1408,Management
1409,Graphic Designer 1409,21-5353,Technology,97,44,48,42,166,Emerging,Description for job 1409,Senior Role
1410,Financial Analyst 1410,20-2148,Sales,28,41,29,2,123,Stable,Description for job 1410,Management
1411,AI Specialist 1411,80-8368,Sales,69,48,47,7,147,Declining,Description for job 1411,Senior Role
1412,Data Scientist 1412,73-8482,Marketing,37,34,17,4,99,Emerging,Description for job 1412,Management
1413,Software Engineer 1413,96-9268,Marketing,45,32,13,37,65,Stable,Description for job 1413,Management
1414,Graphic Designer 1414,78-8583,Operations,4,14,8,24,69,Emerging,Description for job 1414,Management
1415,Graphic Designer 1415,56-6505,Operations,39,14,19,47,126,Declining,Description for job 1415,Senior Role
1416,Machine Learning Engineer 1416,20-6628,Finance,96,49,3,29,90,Emerging,Description for job 1416,Specialist
1417,Machine Learning Engineer 1417,74-3373,Technology,98,34,20,44,100,Emerging,Description for job 1417,Management
1418,Sales Director 1418,28-1030,Marketing,92,28,31,29,112,Stable,Description for job 1418,Senior Role
1419,AI Specialist 1419,44-1590,Sales,57,22,6,7,175,Transforming,Description for job 1419,Management
1420,AI Specialist 1420,41-4554,Operations,11,49,14,40,34,Emerging,Description for job 1420,Senior Role
1421,HR Specialist 1421,18-1848,Technology,79,33,8,7,132,Declining,Description for job 1421,Senior Role
1422,Financial Analyst 1422,55-2067,HR,42,20,12,39,97,Declining,Description for job 1422,Management
1423,Sales Director 1423,29-8791,Sales,73,27,30,1,37,Transforming,Description for job 1423,Specialist
1424,Truck Driver 1424,74-6670,Technology,86,39,26,40,100,Transforming,Description for job 1424,Specialist
1425,Machine Learning Engineer 1425,34-4943,Technology,53,9,35,50,25,Stable,Description for job 1425,Specialist
1426,Sales Director 1426,83-7768,Technology,99,47,28,15,175,Emerging,Description for job 1426,Specialist
1427,Sales Director 1427,90-8389,Sales,93,35,46,9,95,Emerging,Description for job 1427,Specialist
1428,AI Specialist 1428,77-3819,Operations,49,45,23,39,89,Emerging,Description for job 1428,Management
1429,Customer Service Rep 1429,72-8905,Operations,24,29,38,50,21,Transforming,Description for job 1429,Specialist
1430,Accountant 1430,65-9802,Finance,75,3,14,5,141,Emerging,Description for job 1430,Specialist
1431,AI Specialist 1431,63-8676,Operations,87,34,7,1,61,Stable,Description for job 1431,Management
1432,Nurse 1432,48-6043,Sales,87,26,10,24,31,Declining,Description for job 1432,Senior Role
1433,Data Scientist 1433,74-5379,Operations,11,38,13,2,67,Emerging,Description for job 1433,Senior Role
1434,AI Specialist 1434,20-6327,Finance,54,49,40,20,22,Transforming,Description for job 1434,Senior Role
1435,Financial Analyst 1435,96-3474,HR,32,48,43,25,138,Transforming,Description for job 1435,Management
1436,AI Specialist 1436,30-3542,Sales,15,27,22,8,169,Emerging,Description for job 1436,Senior Role
1437,Financial Analyst 1437,53-4126,Sales,12,24,43,19,42,Emerging,Description for job 1437,Management
1438,Financial Analyst 1438,45-6002,Operations,97,21,37,32,156,Emerging,Description for job 1438,Specialist
1439,Customer Service Rep 1439,88-4175,Finance,32,25,32,24,150,Declining,Description for job 1439,Management
1440,Truck Driver 1440,93-3815,HR,35,3,5,45,193,Declining,Description for job 1440,Senior Role
1441,Financial Analyst 1441,69-6764,Sales,74,22,6,8,197,Declining,Description for job 1441,Senior Role
1442,Customer Service Rep 1442,75-4496,Marketing,1,12,37,14,58,Declining,Description for job 1442,Management
1443,Accountant 1443,40-1259,Technology,89,18,46,19,46,Stable,Description for job 1443,Senior Role
1444,Data Scientist 1444,57-2089,Marketing,89,17,25,41,129,Declining,Description for job 1444,Management
1445,AI Specialist 1445,33-6654,Finance,58,47,3,22,191,Transforming,Description for job 1445,Specialist
1446,Graphic Designer 1446,23-1809,Marketing,21,31,36,34,152,Emerging,Description for job 1446,Senior Role
1447,Sales Director 1447,65-5539,Technology,3,13,4,13,138,Transforming,Description for job 1447,Specialist
1448,Machine Learning Engineer 1448,18-5360,Marketing,16,19,2,5,128,Stable,Description for job 1448,Senior Role
1449,Marketing Manager 1449,66-7455,Sales,88,28,46,26,160,Emerging,Description for job 1449,Senior Role
1450,Software Engineer 1450,24-6882,Sales,25,6,25,40,23,Transforming,Description for job 1450,Specialist
1451,Graphic Designer 1451,75-8535,Operations,64,6,16,3,56,Transforming,Description for job 1451,Management
1452,Data Scientist 1452,40-5032,Finance,32,5,14,34,19,Transforming,Description for job 1452,Senior Role
1453,AI Specialist 1453,81-7978,Finance,44,3,50,48,153,Emerging,Description for job 1453,Specialist
1454,Financial Analyst 1454,38-7155,Finance,20,46,33,9,32,Transforming,Description for job 1454,Management
1455,Financial Analyst 1455,92-6265,HR,89,50,2,45,23,Declining,Description for job 1455,Management
1456,Sales Director 1456,48-7771,HR,96,50,13,29,70,Declining,Description for job 1456,Specialist
1457,Marketing Manager 1457,32-9995,Finance,64,17,34,13,188,Emerging,Description for job 1457,Management
1458,Software Engineer 1458,37-8163,Finance,17,35,39,12,80,Transforming,Description for job 1458,Specialist
1459,Customer Service Rep 1459,38-3858,Technology,62,48,18,7,154,Emerging,Description for job 1459,Management
1460,HR Specialist 1460,39-3908,Sales,90,14,39,28,134,Emerging,Description for job 1460,Specialist
1461,Graphic Designer 1461,52-5484,Sales,85,34,42,31,60,Emerging,Description for job 1461,Management
1462,Graphic Designer 1462,35-5560,Marketing,16,48,42,45,51,Declining,Description for job 1462,Management
1463,HR Specialist 1463,59-7871,Finance,100,36,30,16,185,Stable,Description for job 1463,Specialist
1464,AI Specialist 1464,12-4689,HR,96,16,21,21,152,Transforming,Description for job 1464,Specialist
1465,Software Engineer 1465,30-2139,Operations,88,24,32,42,172,Transforming,Description for job 1465,Senior Role
