CompanyKey,CompanyName,CompanySize,Primary_Industry,Headquarters_LocationKey,Stock_Ticker,Website_URL,AI_Maturity_Level,Annual_Revenue_USD,Employee_Count,Founding_Year,Is_Public
252,Company 252 Inc.,"10,001+",Technology,181,SJA,http://www.company252.com,Explorer,27314691029,57612,1996,True
253,Company 253 Inc.,1001-5000,Finance,631,TJA,http://www.company253.com,Explorer,46742752028,151373,1992,True
254,Company 254 Inc.,201-500,Finance,986,UJA,http://www.company254.com,Leader,29023410869,98375,1950,True
255,Company 255 Inc.,"5001-10,000",Technology,410,VJA,http://www.company255.com,Exploiter,95112131166,178498,1995,False
256,Company 256 Inc.,"10,001+",Technology,213,WJA,http://www.company256.com,Leader,20703069583,48309,1954,False
257,Company 257 Inc.,51-200,Healthcare,401,XJA,http://www.company257.com,Exploiter,42257498530,100043,1982,True
258,Company 258 Inc.,501-1000,Transportation,20,YJA,http://www.company258.com,Explorer,84962182513,76240,1972,True
259,Company 259 Inc.,501-1000,Technology,276,ZJA,http://www.company259.com,Leader,92217735465,175213,1990,False
260,Company 260 Inc.,"5001-10,000",Media,271,AKA,http://www.company260.com,Exploiter,68002667144,140234,1954,False
261,Company 261 Inc.,1001-5000,Retail,997,BKA,http://www.company261.com,Leader,79670997256,61506,2019,True
262,Company 262 Inc.,1-50,Finance,97,CKA,http://www.company262.com,Exploiter,65311277118,148997,1957,True
263,Company 263 Inc.,51-200,Retail,803,DKA,http://www.company263.com,Explorer,8996410704,35062,1969,False
264,Company 264 Inc.,51-200,Finance,88,EKA,http://www.company264.com,Explorer,52598883507,104999,1951,False
265,Company 265 Inc.,1-50,Retail,746,FKA,http://www.company265.com,Explorer,77657838651,84859,2002,True
266,Company 266 Inc.,1001-5000,Media,605,GKA,http://www.company266.com,Leader,92513460407,193054,1998,True
267,Company 267 Inc.,1001-5000,Retail,651,HKA,http://www.company267.com,Explorer,81867736488,90655,1999,False
268,Company 268 Inc.,501-1000,Education,338,IKA,http://www.company268.com,Explorer,53475647859,82680,1984,True
269,Company 269 Inc.,501-1000,Technology,753,JKA,http://www.company269.com,Exploiter,28450774355,10393,1954,True
270,Company 270 Inc.,"5001-10,000",Finance,748,KKA,http://www.company270.com,Exploiter,21787636006,39894,2003,False
271,Company 271 Inc.,51-200,Healthcare,461,LKA,http://www.company271.com,Explorer,29635528520,17371,1957,False
272,Company 272 Inc.,501-1000,Technology,126,MKA,http://www.company272.com,Explorer,5093581441,11102,1983,False
273,Company 273 Inc.,"5001-10,000",Transportation,696,NKA,http://www.company273.com,Explorer,94275427086,197728,1956,False
274,Company 274 Inc.,1001-5000,Education,651,OKA,http://www.company274.com,Exploiter,21258000743,85584,1968,True
275,Company 275 Inc.,201-500,Technology,139,PKA,http://www.company275.com,Explorer,44210935908,175219,2009,False
276,Company 276 Inc.,"10,001+",Media,400,QKA,http://www.company276.com,Exploiter,81545459057,21230,2008,True
277,Company 277 Inc.,"5001-10,000",Media,166,RKA,http://www.company277.com,Exploiter,23242711136,105197,1996,False
278,Company 278 Inc.,"5001-10,000",Finance,154,SKA,http://www.company278.com,Exploiter,26627511403,100857,1975,True
279,Company 279 Inc.,51-200,Media,142,TKA,http://www.company279.com,Explorer,69942584164,76049,2008,False
280,Company 280 Inc.,"5001-10,000",Technology,365,UKA,http://www.company280.com,Exploiter,16733520964,5365,2011,False
281,Company 281 Inc.,1001-5000,Media,156,VKA,http://www.company281.com,Leader,33059743472,72427,1981,False
282,Company 282 Inc.,201-500,Education,472,WKA,http://www.company282.com,Exploiter,17567160983,154646,1964,True
283,Company 283 Inc.,201-500,Education,891,XKA,http://www.company283.com,Leader,96680348440,7209,2010,False
284,Company 284 Inc.,51-200,Media,898,YKA,http://www.company284.com,Exploiter,74319755922,192945,2008,False
285,Company 285 Inc.,"10,001+",Technology,922,ZKA,http://www.company285.com,Exploiter,93480077539,171204,1997,True
286,Company 286 Inc.,"5001-10,000",Finance,62,ALA,http://www.company286.com,Leader,89211024440,126167,2000,True
287,Company 287 Inc.,1001-5000,Finance,757,BLA,http://www.company287.com,Explorer,90732753690,155020,1959,True
288,Company 288 Inc.,1-50,Healthcare,798,CLA,http://www.company288.com,Explorer,85053943587,86741,2000,True
289,Company 289 Inc.,1-50,Healthcare,584,DLA,http://www.company289.com,Explorer,74587332717,8858,1992,False
290,Company 290 Inc.,"5001-10,000",Technology,452,ELA,http://www.company290.com,Explorer,1560265597,150237,2004,True
291,Company 291 Inc.,51-200,Transportation,17,FLA,http://www.company291.com,Exploiter,75057101157,174523,1986,False
292,Company 292 Inc.,501-1000,Finance,272,GLA,http://www.company292.com,Leader,68591493939,70312,1998,False
293,Company 293 Inc.,1-50,Transportation,114,HLA,http://www.company293.com,Leader,52701144411,132946,2009,False
294,Company 294 Inc.,"10,001+",Technology,91,ILA,http://www.company294.com,Leader,10466229559,2579,1967,True
295,Company 295 Inc.,"5001-10,000",Retail,899,JLA,http://www.company295.com,Explorer,67192142746,173876,2016,False
296,Company 296 Inc.,501-1000,Transportation,474,KLA,http://www.company296.com,Leader,1091821261,27355,1970,True
297,Company 297 Inc.,1-50,Finance,851,LLA,http://www.company297.com,Leader,70609533846,91067,1960,False
298,Company 298 Inc.,1001-5000,Healthcare,233,MLA,http://www.company298.com,Leader,3223885623,121264,1979,True
299,Company 299 Inc.,501-1000,Technology,979,NLA,http://www.company299.com,Exploiter,73385306473,101769,1974,True
300,Company 300 Inc.,201-500,Education,769,OLA,http://www.company300.com,Explorer,82215664716,43158,1994,False
301,Company 301 Inc.,1001-5000,Media,214,PLA,http://www.company301.com,Leader,52282542412,133870,1970,True
302,Company 302 Inc.,501-1000,Transportation,218,QLA,http://www.company302.com,Exploiter,4060238875,112598,2007,True
303,Company 303 Inc.,"5001-10,000",Retail,969,RLA,http://www.company303.com,Exploiter,87944950126,187988,2001,True
304,Company 304 Inc.,201-500,Healthcare,159,SLA,http://www.company304.com,Explorer,47404605488,1494,1999,True
305,Company 305 Inc.,1-50,Media,80,TLA,http://www.company305.com,Leader,46262899432,98284,1981,True
306,Company 306 Inc.,"5001-10,000",Healthcare,184,ULA,http://www.company306.com,Leader,74312257137,179120,1967,True
307,Company 307 Inc.,51-200,Manufacturing,306,VLA,http://www.company307.com,Explorer,36391977038,51720,1989,False
308,Company 308 Inc.,201-500,Manufacturing,616,WLA,http://www.company308.com,Leader,18576993298,2977,2011,True
309,Company 309 Inc.,"5001-10,000",Manufacturing,336,XLA,http://www.company309.com,Explorer,84508761180,130649,1992,True
310,Company 310 Inc.,201-500,Media,972,YLA,http://www.company310.com,Explorer,76696674054,79238,1968,False
311,Company 311 Inc.,1001-5000,Education,76,ZLA,http://www.company311.com,Exploiter,98523630138,37157,1977,False
312,Company 312 Inc.,51-200,Transportation,756,AMA,http://www.company312.com,Exploiter,60093130492,34328,1959,False
313,Company 313 Inc.,51-200,Media,442,BMA,http://www.company313.com,Leader,79452922850,75692,2008,False
314,Company 314 Inc.,"5001-10,000",Manufacturing,444,CMA,http://www.company314.com,Leader,7613380314,1785,1988,True
315,Company 315 Inc.,201-500,Manufacturing,67,DMA,http://www.company315.com,Exploiter,28492565444,13938,1966,True
316,Company 316 Inc.,1001-5000,Transportation,324,EMA,http://www.company316.com,Leader,42962106887,139999,2016,True
317,Company 317 Inc.,1001-5000,Media,398,FMA,http://www.company317.com,Exploiter,68249255409,96871,1996,False
318,Company 318 Inc.,"10,001+",Transportation,712,GMA,http://www.company318.com,Leader,51712444614,182945,1956,False
319,Company 319 Inc.,51-200,Manufacturing,966,HMA,http://www.company319.com,Leader,89978031858,125149,1992,False
320,Company 320 Inc.,201-500,Retail,30,IMA,http://www.company320.com,Explorer,25774282041,195400,2000,False
321,Company 321 Inc.,201-500,Education,902,JMA,http://www.company321.com,Exploiter,30345448274,60866,1966,False
322,Company 322 Inc.,201-500,Education,681,KMA,http://www.company322.com,Leader,43655922404,16734,1985,True
323,Company 323 Inc.,501-1000,Education,90,LMA,http://www.company323.com,Explorer,11650030314,152758,2016,True
324,Company 324 Inc.,1001-5000,Healthcare,943,MMA,http://www.company324.com,Explorer,25994414984,9068,1979,True
325,Company 325 Inc.,1-50,Education,174,NMA,http://www.company325.com,Exploiter,90499645171,164521,1965,True
326,Company 326 Inc.,501-1000,Healthcare,98,OMA,http://www.company326.com,Explorer,33247653522,59605,1951,False
327,Company 327 Inc.,1-50,Technology,661,PMA,http://www.company327.com,Exploiter,32263378226,85120,1989,False
328,Company 328 Inc.,201-500,Finance,789,QMA,http://www.company328.com,Explorer,82982265271,80791,1973,True
329,Company 329 Inc.,51-200,Finance,291,RMA,http://www.company329.com,Exploiter,50110649654,182875,1954,True
330,Company 330 Inc.,51-200,Manufacturing,214,SMA,http://www.company330.com,Explorer,57635926951,11280,1987,True
331,Company 331 Inc.,1001-5000,Education,757,TMA,http://www.company331.com,Leader,5769968536,18531,2015,False
332,Company 332 Inc.,1001-5000,Healthcare,324,UMA,http://www.company332.com,Leader,48272549834,167148,2013,True
333,Company 333 Inc.,51-200,Manufacturing,175,VMA,http://www.company333.com,Exploiter,41932143318,41851,1988,False
334,Company 334 Inc.,51-200,Finance,195,WMA,http://www.company334.com,Leader,57166937218,152887,1994,False
335,Company 335 Inc.,201-500,Finance,118,XMA,http://www.company335.com,Exploiter,84537451960,194660,2010,False
336,Company 336 Inc.,201-500,Transportation,905,YMA,http://www.company336.com,Leader,48267382286,144053,1957,False
337,Company 337 Inc.,"5001-10,000",Healthcare,645,ZMA,http://www.company337.com,Exploiter,76536957029,157789,1997,True
338,Company 338 Inc.,501-1000,Finance,241,ANA,http://www.company338.com,Explorer,6391587270,118296,1978,False
339,Company 339 Inc.,1001-5000,Technology,554,BNA,http://www.company339.com,Exploiter,40243123971,38585,1962,True
340,Company 340 Inc.,201-500,Finance,880,CNA,http://www.company340.com,Leader,62567155058,56976,2013,False
341,Company 341 Inc.,"5001-10,000",Retail,240,DNA,http://www.company341.com,Leader,33158037553,133552,2001,True
342,Company 342 Inc.,1001-5000,Finance,543,ENA,http://www.company342.com,Explorer,82349814374,108325,1988,True
343,Company 343 Inc.,1-50,Retail,666,FNA,http://www.company343.com,Explorer,95956171308,11512,2007,False
344,Company 344 Inc.,51-200,Finance,764,GNA,http://www.company344.com,Explorer,83035088149,130397,2008,False
345,Company 345 Inc.,1-50,Finance,254,HNA,http://www.company345.com,Leader,58354287461,159070,2007,True
346,Company 346 Inc.,"5001-10,000",Healthcare,47,INA,http://www.company346.com,Exploiter,49155978033,44712,1952,False
347,Company 347 Inc.,"5001-10,000",Transportation,384,JNA,http://www.company347.com,Explorer,82365226941,107845,1958,False
348,Company 348 Inc.,"5001-10,000",Education,506,KNA,http://www.company348.com,Exploiter,5894816885,106184,2011,True
349,Company 349 Inc.,1-50,Technology,324,LNA,http://www.company349.com,Leader,33265349643,173042,2013,False
350,Company 350 Inc.,201-500,Education,235,MNA,http://www.company350.com,Leader,57607627813,41021,2008,True
351,Company 351 Inc.,1-50,Media,697,NNA,http://www.company351.com,Explorer,71425546255,188264,1963,False
352,Company 352 Inc.,51-200,Education,35,ONA,http://www.company352.com,Leader,53483457661,12232,1993,True
353,Company 353 Inc.,"10,001+",Retail,723,PNA,http://www.company353.com,Leader,23455622165,118741,2004,False
354,Company 354 Inc.,1-50,Technology,200,QNA,http://www.company354.com,Exploiter,94426553510,113216,1966,False
355,Company 355 Inc.,501-1000,Transportation,617,RNA,http://www.company355.com,Explorer,747197337,79212,1989,True
356,Company 356 Inc.,"5001-10,000",Education,331,SNA,http://www.company356.com,Explorer,23775994500,66395,1950,True
357,Company 357 Inc.,501-1000,Healthcare,986,TNA,http://www.company357.com,Exploiter,83431280502,91229,1989,False
358,Company 358 Inc.,1001-5000,Transportation,785,UNA,http://www.company358.com,Leader,28902362051,62538,1971,True
359,Company 359 Inc.,"10,001+",Finance,442,VNA,http://www.company359.com,Explorer,10676652823,47438,1992,True
360,Company 360 Inc.,"10,001+",Retail,946,WNA,http://www.company360.com,Exploiter,5052099297,130929,1952,True
361,Company 361 Inc.,201-500,Media,811,XNA,http://www.company361.com,Leader,55322969092,56407,1964,True
362,Company 362 Inc.,"5001-10,000",Technology,313,YNA,http://www.company362.com,Exploiter,30050998055,39249,2019,False
363,Company 363 Inc.,51-200,Media,585,ZNA,http://www.company363.com,Explorer,3083901858,16046,1975,True
364,Company 364 Inc.,501-1000,Finance,12,AOA,http://www.company364.com,Explorer,8122980133,83749,1963,False
365,Company 365 Inc.,"5001-10,000",Technology,655,BOA,http://www.company365.com,Exploiter,79897190902,7345,1990,True
366,Company 366 Inc.,1-50,Media,304,COA,http://www.company366.com,Exploiter,29790574684,148370,1981,True
367,Company 367 Inc.,"10,001+",Finance,307,DOA,http://www.company367.com,Leader,39781663270,168312,1952,False
368,Company 368 Inc.,51-200,Media,551,EOA,http://www.company368.com,Exploiter,99882528838,129282,1966,False
369,Company 369 Inc.,1001-5000,Education,875,FOA,http://www.company369.com,Explorer,48785287477,78412,1977,True
370,Company 370 Inc.,501-1000,Manufacturing,720,GOA,http://www.company370.com,Explorer,81043641351,173387,1990,True
371,Company 371 Inc.,201-500,Manufacturing,200,HOA,http://www.company371.com,Exploiter,87040908874,150192,1983,False
372,Company 372 Inc.,501-1000,Media,818,IOA,http://www.company372.com,Explorer,79424670506,80204,1976,False
373,Company 373 Inc.,501-1000,Healthcare,514,JOA,http://www.company373.com,Exploiter,5345631010,141075,1981,False
374,Company 374 Inc.,1001-5000,Retail,762,KOA,http://www.company374.com,Exploiter,63788725710,117092,2011,True
375,Company 375 Inc.,501-1000,Transportation,589,LOA,http://www.company375.com,Explorer,69822808560,66792,2013,False
376,Company 376 Inc.,501-1000,Manufacturing,208,MOA,http://www.company376.com,Explorer,53510441220,57707,1957,False
377,Company 377 Inc.,"5001-10,000",Retail,396,NOA,http://www.company377.com,Leader,1663696832,10113,1956,True
378,Company 378 Inc.,"5001-10,000",Manufacturing,384,OOA,http://www.company378.com,Explorer,63455488951,53617,1985,False
379,Company 379 Inc.,51-200,Manufacturing,84,POA,http://www.company379.com,Leader,97717259049,146836,1971,False
380,Company 380 Inc.,1-50,Transportation,285,QOA,http://www.company380.com,Leader,89509996502,76178,1993,True
381,Company 381 Inc.,201-500,Media,497,ROA,http://www.company381.com,Explorer,88923415843,119804,1991,True
382,Company 382 Inc.,51-200,Transportation,441,SOA,http://www.company382.com,Exploiter,79673782708,69089,1992,True
383,Company 383 Inc.,1-50,Manufacturing,295,TOA,http://www.company383.com,Exploiter,64315704907,147880,1973,True
384,Company 384 Inc.,201-500,Healthcare,447,UOA,http://www.company384.com,Exploiter,42684338387,65969,1988,True
385,Company 385 Inc.,1001-5000,Education,580,VOA,http://www.company385.com,Exploiter,6238025465,91720,1961,True
386,Company 386 Inc.,"5001-10,000",Transportation,830,WOA,http://www.company386.com,Explorer,40847888333,87389,2016,False
387,Company 387 Inc.,1-50,Healthcare,857,XOA,http://www.company387.com,Leader,77179341103,139639,2004,True
388,Company 388 Inc.,1001-5000,Manufacturing,414,YOA,http://www.company388.com,Exploiter,33368709097,167350,2000,True
389,Company 389 Inc.,51-200,Education,600,ZOA,http://www.company389.com,Exploiter,25164047188,44311,1980,False
390,Company 390 Inc.,1-50,Healthcare,638,APA,http://www.company390.com,Leader,77558408090,28898,1961,True
391,Company 391 Inc.,1-50,Healthcare,119,BPA,http://www.company391.com,Explorer,48804698480,155035,1986,False
392,Company 392 Inc.,201-500,Manufacturing,329,CPA,http://www.company392.com,Exploiter,3186561419,60317,2018,False
393,Company 393 Inc.,201-500,Manufacturing,969,DPA,http://www.company393.com,Exploiter,98476071429,42812,1981,True
394,Company 394 Inc.,501-1000,Technology,638,EPA,http://www.company394.com,Leader,79797735895,32152,2005,True
395,Company 395 Inc.,501-1000,Transportation,663,FPA,http://www.company395.com,Leader,67857075210,141677,1973,False
396,Company 396 Inc.,1001-5000,Manufacturing,986,GPA,http://www.company396.com,Exploiter,85814949914,70203,1988,False
397,Company 397 Inc.,"10,001+",Transportation,742,HPA,http://www.company397.com,Exploiter,56459125990,178259,1994,True
398,Company 398 Inc.,1-50,Retail,234,IPA,http://www.company398.com,Exploiter,98121374655,5197,1983,True
399,Company 399 Inc.,51-200,Healthcare,469,JPA,http://www.company399.com,Leader,98796492410,118905,1978,True
400,Company 400 Inc.,1001-5000,Manufacturing,380,KPA,http://www.company400.com,Leader,60404921934,102992,1986,True
401,Company 401 Inc.,1001-5000,Media,296,LPA,http://www.company401.com,Leader,70417515424,27809,1966,True
402,Company 402 Inc.,1-50,Healthcare,418,MPA,http://www.company402.com,Exploiter,19131471282,62033,1960,False
403,Company 403 Inc.,"10,001+",Transportation,542,NPA,http://www.company403.com,Leader,24367911388,43078,1952,False
404,Company 404 Inc.,"5001-10,000",Media,38,OPA,http://www.company404.com,Leader,59125181566,97765,1985,True
